ID,cluster,text
Q8K0V0,-1,"Beta-2 adrenergic receptor (Beta-2 adrenoceptor) (Beta-2 adrenoreceptor) Adrb2 Cell membrane;Disulfide bond;Endosome;G-protein coupled receptor;Golgi apparatus;Hydroxylation;Lipoprotein;Membrane;Palmitate;Phosphoprotein;Receptor;Transducer;Transmembrane;Transmembrane helix;Ubl conjugation early endosome [GO:0005769]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; adenylate cyclase-activating G protein-coupled receptor signaling pathway [GO:0007189]; blood vessel diameter maintenance [GO:0097746]; regulation of smooth muscle contraction [GO:0006940] FUNCTION: Beta-adrenergic receptors mediate the catecholamine-induced activation of adenylate cyclase through the action of G proteins. The beta-2-adrenergic receptor binds epinephrine with an approximately 30-fold greater affinity than it does norepinephrine. {ECO:0000256|ARBA:ARBA00024728, ECO:0000256|RuleBase:RU368057}."
A0A1V4KU42,-1,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) ADRB2 AV530_008004 Cell membrane;Disulfide bond;Endosome;G-protein coupled receptor;Glycoprotein;Golgi apparatus;Lipoprotein;Membrane;Palmitate;Phosphoprotein;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix;Ubl conjugation early endosome [GO:0005769]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]; regulation of smooth muscle contraction [GO:0006940]
A0A3B1K3F3,-1,"Muscarinic acetylcholine receptor Cell membrane;G-protein coupled receptor;Membrane;Postsynaptic cell membrane;Receptor;Reference proteome;Synapse;Transducer;Transmembrane;Transmembrane helix dendrite [GO:0030425]; postsynaptic membrane [GO:0045211]; G protein-coupled acetylcholine receptor activity [GO:0016907]; G protein-coupled serotonin receptor activity [GO:0004993]; adenylate cyclase-inhibiting G protein-coupled acetylcholine receptor signaling pathway [GO:0007197]; G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger [GO:0007187] FUNCTION: The muscarinic acetylcholine receptor mediates various cellular responses, including inhibition of adenylate cyclase, breakdown of phosphoinositides and modulation of potassium channels through the action of G proteins. {ECO:0000256|RuleBase:RU361191}."
U3KJ44,-1,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) ADRB2 Cell membrane;Disulfide bond;Endosome;G-protein coupled receptor;Glycoprotein;Golgi apparatus;Hydroxylation;Lipoprotein;Membrane;Palmitate;Phosphoprotein;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix;Ubl conjugation apical plasma membrane [GO:0016324]; ciliary basal body [GO:0036064]; early endosome [GO:0005769]; Golgi apparatus [GO:0005794]; intercellular bridge [GO:0045171]; mitotic spindle [GO:0072686]; neuronal dense core vesicle [GO:0098992]; nucleus [GO:0005634]; receptor complex [GO:0043235]; adenylate cyclase binding [GO:0008179]; amyloid-beta binding [GO:0001540]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; potassium channel regulator activity [GO:0015459]; protein homodimerization activity [GO:0042803]; protein-containing complex binding [GO:0044877]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-inhibiting adrenergic receptor signaling pathway [GO:0071881]; AMPA selective glutamate receptor signaling pathway [GO:0098990]; bone resorption [GO:0045453]; cellular response to amyloid-beta [GO:1904646]; diet induced thermogenesis [GO:0002024]; heat generation [GO:0031649]; negative regulation of cardiac muscle cell apoptotic process [GO:0010667]; negative regulation of G protein-coupled receptor signaling pathway [GO:0045744]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of smooth muscle contraction [GO:0045986]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of autophagosome maturation [GO:1901098]; positive regulation of bone mineralization [GO:0030501]; positive regulation of cAMP/PKA signal transduction [GO:0141163]; positive regulation of cardiac muscle cell apoptotic process [GO:0010666]; positive regulation of cardiac muscle cell contraction [GO:0106134]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of lipophagy [GO:1904504]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of mini excitatory postsynaptic potential [GO:0061885]; positive regulation of transcription by RNA polymerase II [GO:0045944]; receptor-mediated endocytosis [GO:0006898]; regulation of sodium ion transport [GO:0002028]; response to cold [GO:0009409]; smooth muscle contraction [GO:0006939]; transcription by RNA polymerase II [GO:0006366]
A0A913ZTY1,-1,G-protein coupled receptors family 1 profile domain-containing protein Cell membrane;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]
A0A1W0X0K5,-1,Beta-2 adrenergic receptor BV898_05061 Cell membrane;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A6J2T391,-1,LOW QUALITY PROTEIN: dopamine receptor 2 LOC115621047 Cell membrane;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; G protein-coupled receptor activity [GO:0004930]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
A0A060XC03,-1,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) GSONMT00012903001 Cell membrane;Disulfide bond;Endosome;G-protein coupled receptor;Glycoprotein;Golgi apparatus;Hydroxylation;Lipoprotein;Membrane;Palmitate;Phosphoprotein;Receptor;Transducer;Transmembrane;Transmembrane helix;Ubl conjugation early endosome [GO:0005769]; Golgi apparatus [GO:0005794]; plasma membrane [GO:0005886]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adrenergic receptor signaling pathway [GO:0071875]; negative regulation of epinephrine secretion [GO:0032811]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of MAPK cascade [GO:0043410]; regulation of smooth muscle contraction [GO:0006940]; response to peptide hormone [GO:0043434]
A0A8B7XKV7,-1,Histamine H2 receptor-like LOC110973795 Cell membrane;Disulfide bond;G-protein coupled receptor;Membrane;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix plasma membrane [GO:0005886]; adrenergic receptor activity [GO:0004935]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; positive regulation of MAPK cascade [GO:0043410]
K7FNJ9,-1,Beta-2 adrenergic receptor (Beta-2 adrenoreceptor) ADRB2 Cell membrane;Disulfide bond;Endosome;G-protein coupled receptor;Golgi apparatus;Hydroxylation;Lipoprotein;Membrane;Palmitate;Phosphoprotein;Receptor;Reference proteome;Transducer;Transmembrane;Transmembrane helix;Ubl conjugation apical plasma membrane [GO:0016324]; ciliary basal body [GO:0036064]; early endosome [GO:0005769]; Golgi apparatus [GO:0005794]; intercellular bridge [GO:0045171]; mitotic spindle [GO:0072686]; neuronal dense core vesicle [GO:0098992]; nucleus [GO:0005634]; receptor complex [GO:0043235]; adenylate cyclase binding [GO:0008179]; amyloid-beta binding [GO:0001540]; beta2-adrenergic receptor activity [GO:0004941]; norepinephrine binding [GO:0051380]; potassium channel regulator activity [GO:0015459]; protein homodimerization activity [GO:0042803]; protein-containing complex binding [GO:0044877]; adenylate cyclase-activating adrenergic receptor signaling pathway [GO:0071880]; adenylate cyclase-inhibiting adrenergic receptor signaling pathway [GO:0071881]; AMPA selective glutamate receptor signaling pathway [GO:0098990]; bone resorption [GO:0045453]; brown fat cell differentiation [GO:0050873]; cellular response to amyloid-beta [GO:1904646]; diet induced thermogenesis [GO:0002024]; heat generation [GO:0031649]; negative regulation of cardiac muscle cell apoptotic process [GO:0010667]; negative regulation of G protein-coupled receptor signaling pathway [GO:0045744]; negative regulation of multicellular organism growth [GO:0040015]; negative regulation of smooth muscle contraction [GO:0045986]; norepinephrine-epinephrine-mediated vasodilation involved in regulation of systemic arterial blood pressure [GO:0002025]; positive regulation of autophagosome maturation [GO:1901098]; positive regulation of bone mineralization [GO:0030501]; positive regulation of cAMP/PKA signal transduction [GO:0141163]; positive regulation of cardiac muscle cell apoptotic process [GO:0010666]; positive regulation of cardiac muscle cell contraction [GO:0106134]; positive regulation of cold-induced thermogenesis [GO:0120162]; positive regulation of lipophagy [GO:1904504]; positive regulation of MAPK cascade [GO:0043410]; positive regulation of mini excitatory postsynaptic potential [GO:0061885]; positive regulation of transcription by RNA polymerase II [GO:0045944]; receptor-mediated endocytosis [GO:0006898]; regulation of sodium ion transport [GO:0002028]; response to cold [GO:0009409]; smooth muscle contraction [GO:0006939]; transcription by RNA polymerase II [GO:0006366]
